program_path,ocba_budget_used,uniform_budget_used,delta_budget_used_ocba_minus_uniform,ocba_budget_save_ratio_vs_uniform,ocba_combined_score,uniform_combined_score,delta_combined_score_ocba_minus_uniform,ocba_best_true_reward,uniform_best_true_reward,delta_best_true_reward_ocba_minus_uniform,ocba_early_stop_triggered,uniform_early_stop_triggered
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,29120.0,33880.0,-1.1634615384615385,9.583096093274984,9.791244341666042,-0.2081482483910584,0.2833333333333333,0.08333333333333333,0.2,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_1e7266b6-2024-4719-838b-72430ea651b8.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_b4df0905-8eac-4b44-a953-d8508258de10.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,35264.0,83784.0,-2.375907441016334,9.6307474774117,9.886193926691496,-0.25544644927979476,0.13333333333333333,0.1,0.033333333333333326,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0005_e853f605-9f56-4449-b9dd-49141e93152b.py,67976.0,36288.0,31688.0,-0.8732363315696648,9.70697812117426,9.694728348875909,0.012249772298350337,0.1,0.11666666666666667,-0.016666666666666663,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_040e9400-9c9c-4b33-a786-ef6685950493.py,63000.0,29120.0,33880.0,-1.1634615384615385,9.583096093274984,9.791244341666042,-0.2081482483910584,0.2833333333333333,0.08333333333333333,0.2,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_1e7266b6-2024-4719-838b-72430ea651b8.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_6c7eaf9a-c9d1-4788-b8e4-ec563db68ed7.py,54000.0,73152.0,-19152.0,0.2618110236220472,9.886193926691496,9.862891982184816,0.023301944506679106,0.1,0.08333333333333333,0.016666666666666677,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_b4df0905-8eac-4b44-a953-d8508258de10.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_bc108d89-8758-43fb-9fa7-f19b1e702555.py,33000.0,28096.0,4904.0,-0.17454441913439636,9.80443228595411,9.848205545136535,-0.043773259182424695,0.16666666666666666,0.1,0.06666666666666665,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_be04f977-b0a6-4353-8aac-dac17a0d62be.py,119048.0,32192.0,86856.0,-2.698061630218688,9.73204649466908,9.797608943337888,-0.06556244866880867,0.06666666666666667,0.11666666666666667,-0.05,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c90fe2ae-bdb1-4b0b-a7e7-532a43ac6a69.py,108000.0,27072.0,80928.0,-2.9893617021276597,9.901140918723094,9.823375916472385,0.07776500225070926,0.08333333333333333,0.13333333333333333,-0.05,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_c9e643dd-d6a6-4fbc-ab94-7e9cf1406b86.py,119048.0,35264.0,83784.0,-2.375907441016334,9.6307474774117,9.886193926691496,-0.25544644927979476,0.13333333333333333,0.1,0.033333333333333326,0,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_d90a9457-f641-4d68-ba31-f44589f01fc6.py,39000.0,96704.0,-57704.0,0.5967074784910655,9.841505858449894,9.767658175617964,0.07384768283193033,0.16666666666666666,0.16666666666666666,0.0,1,1
/home/haosheng/FastReward/logs/openevolve_frozenlake/search_20260430_002522/manifest_candidates/iter_0010_e853f605-9f56-4449-b9dd-49141e93152b.py,67976.0,36288.0,31688.0,-0.8732363315696648,9.70697812117426,9.694728348875909,0.012249772298350337,0.1,0.11666666666666667,-0.016666666666666663,1,1
